Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Cores,Client Hardware Details V2 Manufacturer,Client Hardware Details V2 Device Name
asus,intel(r) core(tm) i5-4690k cpu @ 3.50ghz,4,logitech,keyboard
asus,intel(r) core(tm) i5-4690k cpu @ 3.50ghz,4,zxwmicrochip,keyboard
asus,intel(r) core(tm) i9-9900k cpu @ 3.60ghz,16,,keyboard
asus,intel(r) core(tm) i9-9900k cpu @ 3.60ghz,16,"hp, inc",mouse
asus,amd ryzen 7 5800x3d 8-core processor           ,16,company ,keyboard
asus,12th gen intel(r) core(tm) i3-12100f,8,company ,mouse
asus,amd ryzen 5 7500f 6-core processor             ,12,asustek,mouse
asus,intel(r) core(tm) i5-14400f,16,bycx,keyboard
asus,amd ryzen 5 5600g with radeon graphics         ,12,pixart,keyboard
asus,amd ryzen 5 5600g with radeon graphics         ,12,corsair,keyboard
asus,amd ryzen 5 5600g with radeon graphics         ,12,corsair,mouse
asus,intel(r) core(tm) i5-10600k cpu @ 4.10ghz,12,,keyboard
asus,amd ryzen 7 5800x3d 8-core processor           ,16,semico  ,keyboard
asus,amd ryzen 5 4500 6-core processor              ,12,yjx-chip,keyboard
asus,amd ryzen 5 4500 6-core processor              ,12,yjx-chip,mouse
asus,amd ryzen 7 5700x 8-core processor             ,16,cooler master,mouse
asus,12th gen intel(r) core(tm) i7-12700f,18,instant,keyboard
asus,12th gen intel(r) core(tm) i7-12700f,18,sonix,mouse
asus,amd ryzen 5 5600 6-core processor              ,12,darmoshark,keyboard
asus,amd ryzen 5 7500f 6-core processor             ,12,umdf virtual vhidev device manufacturer string,mouse
asus,amd ryzen 7 7800x3d 8-core processor           ,8,sino wealth,keyboard
asus,amd ryzen 9 7950x 16-core processor            ,32,compx,keyboard
asus,amd ryzen 9 7950x 16-core processor            ,32,compx,mouse
asus,amd ryzen 7 7800x3d 8-core processor           ,16,"shenzhen yizhita technology co., ltd",mouse
asus,intel(r) core(tm) i3-10105f cpu @ 3.70ghz,8,semico,keyboard
asus,intel(r) core(tm) i3-10105f cpu @ 3.70ghz,8,benq zowie,mouse
asus,intel(r) core(tm) i5-4590 cpu @ 3.30ghz,4,semico  ,keyboard
asus,intel(r) core(tm) ultra 5 225f,10,m100 mouse,keyboard
asus,amd ryzen 7 9700x 8-core processor             ,16,sonix,mouse
asus,intel(r) core(tm) i7-8700k cpu @ 3.70ghz,12,razer,keyboard
asus,amd ryzen 7 9800x3d 8-core processor           ,8,iqunix,mouse
asus,13th gen intel(r) core(tm) i5-13400f,16, ,mouse
asus,12th gen intel(r) core(tm) i5-12400f,12,e-signal/a-one,keyboard
asus,12th gen intel(r) core(tm) i5-12400f,12,e-signal/a-one,mouse
asus,amd ryzen 5 5600 6-core processor              ,12,unified intents ab,mouse
asus,amd ryzen 5 7600x 6-core processor             ,12,"micro-star int'l co.,ltd ",keyboard
asus,amd ryzen 5 3600 6-core processor              ,12,a4tech,keyboard
asus,amd ryzen 5 3600 6-core processor              ,12,a4tech,mouse
asus,amd ryzen 5 3600 6-core processor              ,12,,mouse
asus,amd ryzen 5 5600 6-core processor              ,12,usb hid,keyboard
asus,13th gen intel(r) core(tm) i7-13700f,24,(standard system devices),keyboard
asus,13th gen intel(r) core(tm) i7-13700f,24,glorious,keyboard
asus,13th gen intel(r) core(tm) i7-13700f,24,glorious,mouse
asus,13th gen intel(r) core(tm) i7-13700f,24,(standard system devices),mouse
asus,intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,fnatic gear,keyboard
asus,amd ryzen 9 5900x 12-core processor            ,24,beken,keyboard
asus,amd ryzen 9 5900x 12-core processor            ,24,(standart sistem aygıtları),mouse
asus,amd ryzen 5 7600 6-core processor              ,12,gravastar mercury v75,keyboard
asus,amd ryzen 5 7600 6-core processor              ,12,xctech,mouse
asus,amd ryzen 5 7600 6-core processor              ,12,gravastar mercury v75,mouse
asus,12th gen intel(r) core(tm) i5-12500,12,,keyboard
asus,intel(r) core(tm) i7-14700f,28,razer,mouse
asus,intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,yichip,keyboard
asus,intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,yichip,mouse
asus,intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12, ,mouse
asus,amd ryzen 5 5600 6-core processor              ,12,cooler master technology inc.,mouse
asus,amd ryzen 7 5800x3d 8-core processor           ,16,      ,keyboard
asus,amd ryzen 7 5800x3d 8-core processor           ,16,compx,mouse
asus,amd ryzen 5 3600xt 6-core processor            ,12,steelseries aps,mouse
asus,amd ryzen 5 3600xt 6-core processor            ,12,logitech,mouse
asus,amd ryzen 7 5700                               ,15,,keyboard
asus,amd ryzen 7 5700                               ,15,corsair,mouse
asus,intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,pixart,mouse
asus,amd ryzen 5 7500x3d 6-core processor           ,12,razer,mouse
asus,11th gen intel(r) core(tm) i5-11600 @ 2.80ghz,12,(standart sistem aygıtları),mouse
asus,13th gen intel(r) core(tm) i7-13700kf,24,compx,keyboard
asus,amd ryzen 5 9600x 6-core processor             ,12,"hp, inc",keyboard
asus,amd ryzen 5 5600 6-core processor              ,12,telink,mouse
asus,amd ryzen 5 7500f 6-core processor             ,12,sem,keyboard
asus,intel(r) core(tm) i7-10700k cpu @ 3.80ghz,16,umdf virtual vhidev device manufacturer string,keyboard
asus,intel(r) core(tm) i7-10700k cpu @ 3.80ghz,16,semico  ,keyboard
asus,intel(r) core(tm) i7-10700k cpu @ 3.80ghz,16,compx,mouse
asus,amd ryzen 9 7900 12-core processor             ,24,semico,keyboard
asus,amd ryzen 9 7900 12-core processor             ,24,compx,keyboard
asus,amd ryzen 7 9700x 8-core processor             ,16,hfd,keyboard
asus,amd ryzen 5 7600 6-core processor              ,12,zxzk  hy-61 64,keyboard
asus,13th gen intel(r) core(tm) i5-13400f,16,xhwmicro,keyboard
asus,amd ryzen 7 5700g with radeon graphics         ,16,steelseries,keyboard
asus,amd ryzen 7 5700g with radeon graphics         ,16,steelseries aps,keyboard
asus,12th gen intel(r) core(tm) i5-12400f,12,litestar,keyboard
asus,12th gen intel(r) core(tm) i5-12400f,12,litestar,mouse
asus,amd ryzen 7 9700x 8-core processor             ,16,kingston,mouse
asus,amd ryzen 5 3600x 6-core processor             ,12,steelseries,mouse
asus,amd ryzen 7 5700x3d 8-core processor           ,16,cx,keyboard
asus,intel(r) core(tm) i9-14900k,32,"shenzhen yizhita technology co., ltd",keyboard
asus,12th gen intel(r) core(tm) i5-12400f,12,ryochan7,mouse
asus,amd ryzen 5 7500f 6-core processor             ,12,newtologic ,keyboard
asus,amd ryzen 5 7500f 6-core processor             ,12,xctech,keyboard
asus,intel(r) core(tm) i7-4770 cpu @ 3.40ghz,8,kingston,keyboard
asus,amd ryzen 5 7500f 6-core processor             ,12,realtek,keyboard
asus,amd ryzen 7 5700x3d 8-core processor           ,16,"hp, inc",mouse
asus,amd ryzen 5 7500x3d 6-core processor           ,12,"micro-star int'l co., ltd.",keyboard
asus,amd ryzen 5 7500x3d 6-core processor           ,12,"micro-star int'l co., ltd.",mouse
asus,intel(r) core(tm) i5-14400f,16,sigmachip,keyboard
asus,amd ryzen 5 7500f 6-core processor             ,8,steelseries aps,keyboard
asus,amd ryzen 5 7500f 6-core processor             ,8,steelseries,keyboard
asus,amd ryzen 7 9800x3d 8-core processor           ,16,"shenzhen yizhita technology co., ltd",keyboard
asus,amd ryzen 7 9800x3d 8-core processor           ,16,"shenzhen yizhita technology co., ltd",mouse
asus,intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,lizhi hj935 p0,keyboard
asus,amd ryzen 7 7700x 8-core processor             ,16,company ,mouse
asus,intel(r) core(tm) ultra 9 285,24,,keyboard
asus,intel(r) core(tm) ultra 9 285,24,logitech,mouse
asus,amd ryzen 5 5600 6-core processor              ,12,royuan,keyboard
asus,intel(r) core(tm) i7-10700k cpu @ 3.80ghz,16,sino wealth,keyboard
asus,amd ryzen 7 7700 8-core processor              ,16,(standard system devices),mouse
asus,amd ryzen 9 9950x 16-core processor            ,32,asustek,keyboard
asus,amd ryzen 7 5700x 8-core processor             ,16,dakai,keyboard
asus,intel(r) core(tm) i9-14900ks,16,(standart sistem aygıtları),mouse
asus,amd ryzen 5 8400f 6-core processor             ,12,hyperx alloy elite,keyboard
asus,amd ryzen 5 8400f 6-core processor             ,12,"hp, inc",keyboard
asus,amd ryzen 5 8400f 6-core processor             ,12,"hp, inc",mouse
asus,12th gen intel(r) core(tm) i5-12400,12,steelseries aps,keyboard
asus,12th gen intel(r) core(tm) i5-12400,12,steelseries aps,mouse
asus,amd ryzen 7 7800x3d 8-core processor           ,16,xctech,keyboard
asus,amd ryzen 7 7800x3d 8-core processor           ,16,adata,keyboard
asus,amd ryzen 7 7800x3d 8-core processor           ,16,xctech,mouse
asus,11th gen intel(r) core(tm) i7-11700kf @ 3.60ghz,16,compx,mouse
asus,amd ryzen 9 9900x3d 12-core processor          ,24,"hp, inc",keyboard
asus,amd ryzen 9 9900x3d 12-core processor          ,24,"hp, inc",mouse
asus,12th gen intel(r) core(tm) i3-12100f,8,wings tech,keyboard
asus,amd ryzen 5 7600 6-core processor              ,12,hskj,keyboard
asus,amd ryzen 5 3500x 6-core processor             ,6,vxe,mouse
asus,amd ryzen 5 5600g with radeon graphics         ,12,lxd,keyboard
asus,amd ryzen 5 5600g with radeon graphics         ,12,lxd,mouse
asus,amd ryzen 7 9700x 8-core processor             ,16,      ,keyboard
asus,amd ryzen 7 9700x 8-core processor             ,16,darmoshark,keyboard
asus,amd ryzen 7 9700x 8-core processor             ,16,      ,mouse
asus,amd ryzen 7 9700x 8-core processor             ,16,darmoshark,mouse
asus,11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,geehy,mouse
asus,intel(r) core(tm) i5-14600kf,20,      ,mouse
asus,amd ryzen 9 7950x 16-core processor            ,32,steelseries,keyboard
asus,amd ryzen 7 5800x3d 8-core processor           ,16,"pixart imaging, inc.",keyboard
asus,amd ryzen 7 9700x 8-core processor             ,16,"hp, inc",keyboard
asus,intel(r) core(tm) i5-14600k,20,razer,keyboard
asus,intel(r) core(tm) i5-14600k,20,razer,mouse
asus,intel(r) core(tm) i5-10400f cpu @ 2.90ghz,12,soai,mouse
asus,intel(r) core(tm) i7-9700k cpu @ 3.60ghz,8,instant,keyboard
asus,intel(r) core(tm) i7-9700k cpu @ 3.60ghz,8,benq zowie,mouse
asus,amd ryzen 7 7700 8-core processor              ,16,pulsar,mouse
asus,amd ryzen 5 5600 6-core processor              ,12,chen hg,mouse
asus,amd ryzen 7 7800x3d 8-core processor           ,16,ducky,keyboard
asus,amd ryzen 5 5600x 6-core processor             ,12,usb keyboard,keyboard
asus,amd ryzen 5 7500f 6-core processor             ,12,hanvonugee,mouse
asus,amd ryzen 5 7600x 6-core processor             ,12,company ,keyboard
asus,amd ryzen 5 7600x 6-core processor             ,12,company ,mouse
asus,intel(r) core(tm) i7-14700k,28,"hp, inc",keyboard
asus,intel(r) core(tm) i7-14700k,28,gamingmousei,keyboard
asus,intel(r) core(tm) i7-14700k,28,gamingmousei,mouse
asus,amd ryzen 5 3500x 6-core processor             ,6,benq zowie,mouse
asus,12th gen intel(r) core(tm) i5-12400f,12,e-signal,mouse
asus,amd ryzen 5 9500f 6-core processor             ,12,sonix,keyboard
asus,amd ryzen 5 9500f 6-core processor             ,12,gamingmousei,keyboard
asus,amd ryzen 7 7800x3d 8-core processor           ,16,wfdz,keyboard
asus,12th gen intel(r) core(tm) i9-12900k,24,compx,mouse
asus,12th gen intel(r) core(tm) i9-12900k,24,,mouse
asus,intel(r) core(tm) i7-10700 cpu @ 2.90ghz,16,,keyboard
asus,intel(r) core(tm) i7-10700 cpu @ 2.90ghz,16,,mouse
asus,intel(r) core(tm) i3-10100f cpu @ 3.60ghz,8,sonix,keyboard
asus,intel(r) core(tm) i3-10100f cpu @ 3.60ghz,8,sinowealth,keyboard
asus,intel(r) core(tm) i5-14600k,20,asustek,keyboard
asus,11th gen intel(r) core(tm) i5-11400 @ 2.60ghz,12,asustek,keyboard
asus,11th gen intel(r) core(tm) i5-11400 @ 2.60ghz,12,asustek,mouse
asus,13th gen intel(r) core(tm) i3-13100f,8,compx,keyboard
asus,amd ryzen 5 5600g with radeon graphics         ,12,by tech,mouse
asus,amd ryzen 9 7900x 12-core processor            ,24,semico,keyboard
asus,13th gen intel(r) core(tm) i5-13400f,16,usb,keyboard
asus,amd ryzen 5 5500                               ,12,gaming keyboard,mouse
asus,intel(r) core(tm) i5-14400f,16,"hp, inc",mouse
asus,12th gen intel(r) core(tm) i7-12700kf,20,gaming mouse 8k,mouse
asus,13th gen intel(r) core(tm) i3-13100f,8,instant,keyboard
asus,amd ryzen 7 7700 8-core processor              ,16,by tech,mouse
asus,13th gen intel(r) core(tm) i5-13600k,20,compx,keyboard
asus,amd ryzen 5 5600 6-core processor              ,12,wfdz,keyboard
asus,12th gen intel(r) core(tm) i7-12700,20,semico,keyboard
asus,12th gen intel(r) core(tm) i3-12100f,8,usb keyboard,keyboard
asus,12th gen intel(r) core(tm) i5-12400,12,razer,keyboard
asus,amd ryzen 7 7700x 8-core processor             ,16,cx,keyboard
asus,amd ryzen 7 9700x 8-core processor             ,16,company ,keyboard
asus,amd ryzen 7 9700x 8-core processor             ,16,sn tech   ,keyboard
asus,amd ryzen 5 2600 six-core processor            ,12,      ,keyboard
asus,amd ryzen 5 2600 six-core processor            ,12,steelseries aps,keyboard
asus,amd ryzen 5 2600 six-core processor            ,12,steelseries,keyboard
asus,amd ryzen 5 3500 6-core processor              ,6,dakai,keyboard
asus,amd ryzen 5 8400f 6-core processor             ,12,vxe v87,keyboard
asus,amd ryzen 5 8400f 6-core processor             ,12,telink,mouse
asus,12th gen intel(r) core(tm) i9-12900k,24,semico  ,keyboard
asus,12th gen intel(r) core(tm) i9-12900k,24,(standart sistem aygıtları),mouse
asus,12th gen intel(r) core(tm) i7-12700k,20,cx,keyboard
asus,12th gen intel(r) core(tm) i7-12700k,20,cx,mouse
asus,12th gen intel(r) core(tm) i7-12700k,20,by tech,mouse
asus,amd ryzen 9 7900 12-core processor             ,24,steelseries aps,keyboard
asus,amd ryzen 9 7900 12-core processor             ,24,steelseries aps,mouse
asus,12th gen intel(r) core(tm) i7-12700kf,20,,mouse
asus,amd ryzen 5 3600 6-core processor              ,12,sonix,mouse
asus,12th gen intel(r) core(tm) i5-12500,12,steelseries,mouse
asus,13th gen intel(r) core(tm) i5-13600k,20,unknown,keyboard
asus,11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,kingston,keyboard
asus,11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,kingston,mouse
asus,13th gen intel(r) core(tm) i5-13400f,16,zxwmicrochip,mouse
asus,amd ryzen 5 7500f 6-core processor             ,6,      ,keyboard
asus,amd ryzen 5 7500f 6-core processor             ,6,      ,mouse
asus,intel(r) core(tm) i5-14400f,16,lenovo,keyboard
asus,12th gen intel(r) core(tm) i7-12700f,20,finalmouse,mouse
asus,amd ryzen 7 5800x 8-core processor             ,16,"hp, inc",keyboard
asus,amd ryzen 7 5700x 8-core processor             ,16,msi ,keyboard
asus,12th gen intel(r) core(tm) i5-12400f,12,beken,mouse
asus,intel(r) core(tm) i5-8600k cpu @ 3.60ghz,6,,keyboard
asus,13th gen intel(r) core(tm) i7-13700kf,24,razer,keyboard
asus,13th gen intel(r) core(tm) i7-13700kf,24,razer,mouse
asus,intel(r) core(tm) ultra 5 245kf,14,compx,mouse
asus,amd ryzen 5 4500 6-core processor              ,12,lite star,keyboard
asus,13th gen intel(r) core(tm) i7-13700k,24,adata,keyboard
asus,13th gen intel(r) core(tm) i7-13700k,24,adata,mouse
asus,amd ryzen 7 9800x3d 8-core processor           ,16,da tech,keyboard
asus,intel(r) core(tm) i9-14900ks,32,steelseries aps,mouse
asus,amd ryzen 5 9600x 6-core processor             ,12,glorious,keyboard
asus,12th gen intel(r) core(tm) i3-12100f,8,(standard system devices),keyboard
asus,12th gen intel(r) core(tm) i3-12100f,8,(standard system devices),mouse
asus,12th gen intel(r) core(tm) i5-12400f,12,wings tech,mouse
asus,intel(r) core(tm) i5-14500,20,,keyboard
asus,intel(r) core(tm) i5-14500,20,logitech,keyboard
asus,amd ryzen 5 7500f 6-core processor             ,12,"pixart imaging, inc.",keyboard
asus,amd ryzen 5 7500f 6-core processor             ,12,"pixart imaging, inc.",mouse
asus,amd ryzen 7 7800x3d 8-core processor           ,16,"micro-star int'l co., ltd.",mouse
asus,13th gen intel(r) core(tm) i7-13700kf,24,steelseries,keyboard
asus,13th gen intel(r) core(tm) i7-13700kf,24,      ,keyboard
asus,13th gen intel(r) core(tm) i7-13700kf,24,steelseries,mouse
asus,13th gen intel(r) core(tm) i7-13700kf,24,      ,mouse
asus,amd ryzen 7 5800x3d 8-core processor           ,16,hfd,mouse
asus,amd ryzen 7 5700x3d 8-core processor           ,16,kingston,keyboard
asus,amd ryzen 7 5700x3d 8-core processor           ,16,ninjutso inc.,keyboard
asus,amd ryzen 7 7700 8-core processor              ,16,usb hid,keyboard
asus,amd ryzen 7 7700 8-core processor              ,16,glorious,mouse
asus,amd ryzen 7 7700x 8-core processor             ,16,beken,keyboard
asus,intel(r) core(tm) ultra 7 265kf,8,,mouse
asus,intel(r) core(tm) ultra 7 265kf,8,"hp, inc",mouse
asus,amd ryzen 9 5900x 12-core processor            ,24,razer,keyboard
asus,13th gen intel(r) core(tm) i5-13400f,16,lenovo ,keyboard
asus,13th gen intel(r) core(tm) i5-13400f,16,lenovo ,mouse
asus,intel(r) core(tm) i5-14400f,16,sino wealth,keyboard
asus,13th gen intel(r) core(tm) i9-13900k,32,      ,keyboard
asus,13th gen intel(r) core(tm) i9-13900k,32,vancer,keyboard
asus,13th gen intel(r) core(tm) i9-13900k,32,vancer,mouse
asus,intel(r) core(tm) ultra 7 265kf,20,"shenzhen yizhita technology co., ltd",keyboard
asus,intel(r) core(tm) ultra 7 265kf,20,"shenzhen yizhita technology co., ltd",mouse
asus,13th gen intel(r) core(tm) i7-13700kf,24,dareu,mouse
asus,intel(r) core(tm) i5-14400f,16,asus,keyboard
asus,amd ryzen 9 7950x3d 16-core processor          ,32,      ,mouse
asus,amd ryzen 7 7800x3d 8-core processor           ,16,hm studio,keyboard
asus,amd ryzen 7 7800x3d 8-core processor           ,16,wlmouse,keyboard
asus,amd ryzen 7 9800x3d 8-core processor           ,16,lamzu,keyboard
asus,amd ryzen 7 9800x3d 8-core processor           ,16,lamzu,mouse
asus,12th gen intel(r) core(tm) i7-12700f,20,royuan,mouse
asus,13th gen intel(r) core(tm) i3-13100f,8,by tech,mouse
asus,intel(r) core(tm) i5-14400f,16,freenman,mouse
asus,amd ryzen 5 5500                               ,12,royuan,keyboard
asus,amd ryzen 5 5500                               ,12,royuan,mouse
asus,intel(r) core(tm) i7-14700f,28,sonix,keyboard
asus,intel(r) core(tm) i7-14700f,28,compx,keyboard
asus,intel(r) core(tm) i7-14700f,28,sonix,mouse
asus,amd ryzen 7 5700x 8-core processor             ,13,logitech,keyboard
asus,amd ryzen 5 3600 6-core processor              ,12,hengchangtong,keyboard
asus,amd ryzen 5 5500                               ,12,"pixart imaging, inc.",mouse
asus,amd ryzen 5 2600x six-core processor           ,12,steelseries,keyboard
asus,amd ryzen 5 2600x six-core processor           ,12,steelseries aps,keyboard
asus,amd ryzen 5 2600x six-core processor           ,12,steelseries aps,mouse
asus,amd ryzen 5 2600x six-core processor           ,12,steelseries,mouse
asus,amd ryzen 9 7900x 12-core processor            ,24,ione internation co.ltd.,keyboard
asus,11th gen intel(r) core(tm) i5-11400f @ 2.60ghz,12,soai,keyboard
asus,12th gen intel(r) core(tm) i7-12700kf,20,semico  ,keyboard
